0	-0.183301
0.001	0.12465
0.002	0.526961
0.003	0.073962
0.004	0.173106
0.005	-0.016893
0.006	0.285957
0.007	-0.312729
0.008	-0.353215
0.009	-0.067899
0.01	0.039214
0.011	-0.690813
0.012	0.228575
0.013	-0.54417
0.014	-0.899619
0.015	0.192233
0.016	-0.229206
0.017	0.014986
0.018	-0.361822
0.019	0.180756
0.02	0.309866
0.021	-0.503683
0.022	1.34848
0.023	0.065674
0.024	0.499545
0.025	-0.18872
0.026	0.29042
0.027	0.110942
0.028	0.423992
0.029	0.115724
0.03	-0.058973
0.031	0.611122
0.032	-0.629286
0.033	0.210723
0.034	0.248021
0.035	-0.122093
0.036	0.449177
0.037	0.278306
0.038	0.090858
0.039	0.14824
0.04	0.10616
0.041	0.233357
0.042	-0.480412
0.043	-0.260129
0.044	-0.456503
0.045	-0.051959
0.046	-0.480731
0.047	-0.355128
0.048	-0.749789
0.049	-0.116036
0.05	-0.229525
0.051	0.065036
0.052	-0.286588
0.053	1.02778
0.054	0.050691
0.055	0.109985
0.056	0.965615
0.057	-0.151103
0.058	0.331225
0.059	-0.421755
0.06	-0.058973
0.061	0.109985
0.062	0.357684
0.063	0.243877
0.064	0.535887
0.065	0.604108
0.066	-0.132294
0.067	0.054197
0.068	0.054516
0.069	-0.062161
0.07	0.343658
0.071	0.129431
0.072	0.283407
0.073	0.087351
0.074	0.09819
0.075	0.139951
0.076	0.326762
0.077	-0.388282
0.078	-0.140583
0.079	-0.18075
0.08	0.078744
0.081	0.39307
0.082	-0.12815
0.083	-0.458415
0.084	-0.221555
0.085	-0.104878
0.086	-0.162898
0.087	0.161948
0.088	-0.031876
0.089	-0.698145
0.09	0.912696
0.091	-0.366604
0.092	0.82471
0.093	-0.39402
0.094	0.202115
0.095	-0.012748
0.096	0.688587
0.097	-0.030282
0.098	-0.008923
0.099	0.242283
0.1	-0.222193
0.101	0.35609
0.102	0.022318
0.103	0.079063
0.104	0.099784
0.105	0.336644
0.106	-0.020718
0.107	0.220286
0.108	0.192552
0.109	0.260773
0.11	0.376174
0.111	-0.832674
0.112	-0.311773
0.113	-0.320699
0.114	-0.246421
0.115	-0.46766
0.116	-0.364691
0.117	0.095959
0.118	-0.191908
0.119	-0.411553
0.12	-0.06248
0.121	0.486794
0.122	0.156847
0.123	-0.056423
0.124	0.796657
0.125	0.120824
0.126	0.058342
0.127	0.03252
0.128	0.295202
0.129	0.199246
0.13	0.755533
0.131	-0.405178
0.132	0.184582
0.133	-0.058973
0.134	0.044315
0.135	-0.098821
0.136	-0.04909
0.137	0.184582
0.138	0.877629
0.139	-0.039527
0.14	0.470217
0.141	0.235907
0.142	-0.366604
0.143	0.547045
0.144	-0.226018
0.145	-0.602508
0.146	-0.352578
0.147	-0.327074
0.148	-0.14664
0.149	-0.437694
0.15	-0.276706
0.151	-0.313366
0.152	-0.155885
0.153	-0.347158
0.154	-0.26236
0.155	0.153341
0.156	0.136126
0.157	-0.452358
0.158	0.97486
0.159	-0.249609
0.16	0.464479
0.161	0.270655
0.162	-0.511653
0.163	0.442163
0.164	-0.042077
0.165	0.321661
0.166	-0.174693
0.167	0.379681
0.168	0.113811
0.169	-0.155247
0.17	0.360553
0.171	-0.160667
0.172	0.712178
0.173	0.04304
0.174	0.404865
0.175	0.018174
0.176	-0.112211
0.177	0.299984
0.178	-0.618129
0.179	0.456828
0.18	-0.62036
0.181	0.180119
0.182	-0.565529
0.183	-0.481049
0.184	-0.161623
0.185	-0.384138
0.186	0.167686
0.187	-0.345883
0.188	0.111579
0.189	-0.68635
0.19	0.028375
0.191	-0.553096
0.192	0.99335
0.193	-0.261085
0.194	0.612078
0.195	-0.226656
0.196	0.608253
0.197	-0.164492
0.198	-0.214861
0.199	-0.020399
0.2	0.108073
0.201	0.23782
0.202	-0.044309
0.203	-0.027732
0.204	0.102016
0.205	-0.033151
0.206	0.562666
0.207	0.277668
0.208	0.230806
0.209	0.18777
0.21	0.08767
0.211	0.283407
0.212	0.372986
0.213	-0.18872
0.214	-0.357041
0.215	-0.029007
0.216	-0.592626
0.217	-0.617172
0.218	0.303809
0.219	-0.182344
0.22	-0.153653
0.221	-0.199559
0.222	0.038258
0.223	-0.411872
0.224	0.512935
0.225	-0.473399
0.226	1.19801
0.227	-0.163854
0.228	0.496995
0.229	-0.146959
0.23	-0.377762
0.231	0.204984
0.232	-0.499858
0.233	0.73258
0.234	-0.065349
0.235	0.602196
0.236	0.037939
0.237	-0.533012
0.238	0.465435
0.239	-0.152378
0.24	0.898988
0.241	0.414429
0.242	-0.061204
0.243	0.370755
0.244	-0.282444
0.245	0.485838
0.246	-0.252159
0.247	-0.673279
0.248	-0.365648
0.249	-0.472761
0.25	0.620367
0.251	0.06408
0.252	-0.34142
0.253	-0.676786
0.254	-0.158754
0.255	-0.287545
0.256	-0.21773
0.257	-1.24519
0.258	-0.46256
0.259	-0.056741
0.26	0.70357
0.261	-0.323886
0.262	0.622279
0.263	0.425268
0.264	-0.283082
0.265	0.873804
0.266	0.098828
0.267	0.133576
0.268	0.236226
0.269	0.247702
0.27	-0.215817
0.271	-0.065667
0.272	0.285638
0.273	-0.023268
0.274	0.579243
0.275	-0.049409
0.276	0.146965
0.277	0.177569
0.278	-0.138989
0.279	0.3851
0.28	-0.122731
0.281	-0.396889
0.282	-0.346839
0.283	-0.083838
0.284	-0.457459
0.285	-0.411235
0.286	0.151109
0.287	-0.22028
0.288	0.105203
0.289	-0.648414
0.29	-0.270011
0.291	-0.713447
0.292	-1.48524
0.293	0.130069
0.294	0.523136
0.295	0.029969
0.296	0.294245
0.297	0.263642
0.298	-0.111254
0.299	0.828855
0.3	-0.095315
0.301	0.05866
0.302	0.008929
0.303	0.351946
0.304	-0.023906
0.305	0.084801
0.306	0.127519
0.307	0.143777
0.308	-0.123687
0.309	0.042402
0.31	-0.066305
0.311	-0.02295
0.312	0.215823
0.313	-0.052597
0.314	0.172787
0.315	0.004466
0.316	0.127838
0.317	-0.248334
0.318	0.068543
0.319	-0.266823
0.32	-0.322611
0.321	-0.554371
0.322	-0.38605
0.323	-0.158754
0.324	-0.360228
0.325	-0.233032
0.326	1.19323
0.327	-0.45714
0.328	1.60797
0.329	0.393389
0.33	0.148878
0.331	0.801757
0.332	-0.199559
0.333	0.473086
0.334	-0.370111
0.335	0.456828
0.336	0.080976
0.337	0.151747
0.338	0.695282
0.339	-0.248334
0.34	0.194146
0.341	-0.256622
0.342	-0.263317
0.343	0.630249
0.344	-0.287863
0.345	-0.258854
0.346	0.028694
0.347	0.177887
0.348	-0.027413
0.349	-0.10456
0.35	-0.124006
0.351	-0.370748
0.352	-0.3835
0.353	-0.403584
0.354	-0.592307
0.355	-0.190633
0.356	-0.531737
0.357	0.021362
0.358	-0.074275
0.359	-0.121774
0.36	-0.243552
0.361	-0.813228
0.362	0.150472
0.363	0.365654
0.364	-0.451402
0.365	0.485838
0.366	-0.830442
0.367	0.772748
0.368	0.203391
0.369	-0.878261
0.37	0.294245
0.371	-0.247377
0.372	0.88528
0.373	-0.429406
0.374	0.217736
0.375	-0.232713
0.376	0.194464
0.377	0.273843
0.378	0.107754
0.379	0.320067
0.38	-0.072362
0.381	-0.01243
0.382	0.223155
0.383	0.005104
0.384	-0.095315
0.385	-0.389238
0.386	-0.162898
0.387	-0.811634
0.388	-1.1776
0.389	-0.287863
0.39	-0.370111
0.391	0.049097
0.392	-0.236857
0.393	0.168643
0.394	0.657027
0.395	1.45368
0.396	0.855633
0.397	1.59108
0.398	-0.047815
0.399	0.562666
0.4	-0.227612
0.401	0.815465
0.402	-0.000634
0.403	0.55374
0.404	-0.205616
0.405	0.138039
0.406	0.678705
0.407	-0.139945
0.408	0.136764
0.409	-0.080969
0.41	-0.057379
0.411	1.18558
0.412	0.005104
0.413	0.149515
0.414	0.301259
0.415	-0.264273
0.416	0.463204
0.417	-0.08065
0.418	-0.527911
0.419	0.134213
0.42	-0.405178
0.421	-0.189039
0.422	-1.1164
0.423	-0.16226
0.424	-0.434506
0.425	-0.153972
0.426	-0.07555
0.427	-0.128788
0.428	0.233038
0.429	-0.555646
0.43	-0.198602
0.431	0.887193
0.432	-0.24929
0.433	0.636625
0.434	-0.124962
0.435	0.368842
0.436	0.26141
0.437	0.172468
0.438	0.073643
0.439	0.09022
0.44	0.938837
0.441	-0.795375
0.442	0.390201
0.443	-0.230163
0.444	0.012755
0.445	0.34844
0.446	-0.004779
0.447	0.460334
0.448	-0.107748
0.449	-0.024225
0.45	0.320705
0.451	-0.020399
0.452	-0.443432
0.453	-0.329625
0.454	-0.128788
0.455	-0.459691
0.456	0.068543
0.457	-0.268417
0.458	-0.003822
0.459	-0.44662
0.46	-0.117311
0.461	0.009567
0.462	-0.744369
0.463	0.5378
0.464	-0.860727
0.465	0.954776
0.466	-0.326756
0.467	0.656708
0.468	-0.14409
0.469	0.135807
0.47	0.441845
0.471	0.043677
0.472	0.268105
0.473	0.002553
0.474	0.329312
0.475	-0.136439
0.476	0.131344
0.477	0.163861
0.478	0.029651
0.479	0.408372
0.48	0.445033
0.481	-0.011792
0.482	0.127519
0.483	0.113492
0.484	0.201478
0.485	-0.293283
0.486	0.074281
0.487	-0.426218
0.488	-0.089895
0.489	-0.393382
0.49	-0.24132
0.491	-0.215179
0.492	0.079063
0.493	-0.536519
0.494	-0.603464
0.495	-0.086389
0.496	-1.63985
0.497	-0.274793
0.498	-0.248971
0.499	0.451727
0.5	-0.049409
0.501	0.188726
0.502	-0.000634
0.503	-0.055785
0.504	0.502096
0.505	-0.641082
0.506	0.474042
0.507	-0.349071
0.508	0.218055
0.509	-0.027094
0.51	-0.309541
0.511	0.080338
0.512	-0.256303
0.513	0.545451
0.514	0.214867
0.515	-0.125919
0.516	0.212954
0.517	0.029969
0.518	0.350671
0.519	-0.138989
0.52	-0.504002
0.521	-0.233669
0.522	-0.208166
0.523	-0.463516
0.524	0.026463
0.525	-0.415379
0.526	-0.344927
0.527	0.017855
0.528	-0.488063
0.529	-0.219324
0.53	-0.984099
0.531	0.588169
0.532	-0.687306
