0	0.127838
0.001	0.04304
0.002	-0.00446
0.003	-0.023906
0.004	0.049415
0.005	0.020724
0.006	0.055791
0.007	0.013711
0.008	-0.056104
0.009	0.042083
0.01	0.104885
0.011	-0.000953
0.012	-0.060248
0.013	0.076194
0.014	-0.004141
0.015	-0.027413
0.016	-0.064711
0.017	-0.073956
0.018	0.029651
0.019	-0.031238
0.02	-0.058335
0.021	-0.020399
0.022	0.016899
0.023	-0.004141
0.024	-0.056104
0.025	-0.022312
0.026	0.006698
0.027	-0.023268
0.028	0.036026
0.029	-0.120499
0.03	0.034432
0.031	0.073962
0.032	-0.024225
0.033	-0.028688
0.034	0.024231
0.035	0.090858
0.036	-0.036339
0.037	-0.023906
0.038	0.113492
0.039	-0.026775
0.04	0.014667
0.041	-0.023906
0.042	-0.130382
0.043	-0.062798
0.044	0.001278
0.045	0.083526
0.046	-0.071724
0.047	-0.052278
0.048	-0.037933
0.049	-0.002866
0.05	-0.080332
0.051	-0.047496
0.052	0.034751
0.053	0.059617
0.054	-0.105835
0.055	-0.010198
0.056	-0.042077
0.057	-0.028688
0.058	-0.06248
0.059	-0.008604
0.06	0.006698
0.061	0.025506
0.062	-0.001591
0.063	-0.08065
0.064	0.001597
0.065	-0.027413
0.066	0.019449
0.067	0.01148
0.068	0.001916
0.069	-0.012748
0.07	-0.071087
0.071	-0.009879
0.072	0.084482
0.073	0.044315
0.074	0.018812
0.075	-0.079694
0.076	0.011161
0.077	0.01148
0.078	-0.131019
0.079	0.02455
0.08	0.041764
0.081	-0.047178
0.082	-0.05961
0.083	-0.020399
0.084	-0.027094
0.085	0.002872
0.086	-0.028688
0.087	0.012436
0.088	-0.022631
0.089	-0.006691
0.09	-0.028369
0.091	-0.035701
0.092	-0.077144
0.093	0.000959
0.094	0.042402
0.095	0.043677
0.096	-0.021356
0.097	0.03252
0.098	0.06918
0.099	-0.044627
0.1	-0.07013
0.101	0.09309
0.102	0.013392
0.103	-0.011473
0.104	-0.006373
0.105	0.041764
0.106	0.004785
0.107	0.0271
0.108	0.034432
0.109	-0.097546
0.11	0.029651
0.111	0.046865
0.112	-0.067899
0.113	-0.074912
0.114	0.039214
0.115	-0.035064
0.116	-0.06248
0.117	-0.072362
0.118	-0.066943
0.119	0.01403
0.12	-0.044946
0.121	-0.054191
0.122	-0.008604
0.123	-0.001272
0.124	0.005741
0.125	-0.060886
0.126	-0.025181
0.127	0.017537
0.128	-0.010836
0.129	0.067268
0.13	-0.124643
0.131	0.03252
0.132	0.085757
0.133	-0.038252
0.134	-0.064392
0.135	0.04559
0.136	0.098509
0.137	0.00351
0.138	0.016899
0.139	0.121462
