0.000000	0.029651
0.001000	0.166411
0.002000	-0.111254
0.003000	0.028057
0.004000	-0.018487
0.005000	0.102016
0.006000	0.434513
0.007000	-0.213267
0.008000	0.031244
0.009000	-0.042396
0.010000	0.006698
0.011000	-0.021993
0.012000	-0.072681
0.013000	0.031244
0.014000	-0.036339
0.015000	-0.037295
0.016000	-0.130700
0.017000	-0.097546
0.018000	-0.129744
0.019000	0.147921
0.020000	-0.134845
0.021000	-0.101691
0.022000	0.022956
0.023000	-0.027094
0.024000	0.001916
0.025000	-0.303484
0.026000	0.153978
0.027000	-0.042396
0.028000	0.019130
0.029000	-0.007648
0.030000	0.175018
0.031000	0.088626
0.032000	0.100103
0.033000	-0.020081
0.034000	-0.038889
0.035000	0.207216
0.036000	-0.077781
0.037000	0.198290
0.038000	0.016580
0.039000	0.251209
0.040000	0.045271
0.041000	0.016580
0.042000	0.013711
0.043000	-0.029007
0.044000	-0.010198
0.045000	0.016580
0.046000	-0.033151
0.047000	-0.013386
0.048000	-0.075869
0.049000	0.039533
0.050000	-0.090214
0.051000	-0.094996
0.052000	-0.108704
0.053000	0.083207
0.054000	-0.219005
0.055000	0.044315
0.056000	-0.243870
0.057000	0.052603
0.058000	-0.091489
0.059000	-0.279894
0.060000	0.045590
0.061000	-0.103603
0.062000	0.184263
0.063000	0.029651
0.064000	0.071412
0.065000	0.090220
0.066000	0.006060
0.067000	0.092452
0.068000	0.147921
0.069000	0.124968
0.070000	0.010204
0.071000	0.144415
0.072000	0.001278
0.073000	0.203072
0.074000	-0.014661
0.075000	-0.075869
0.076000	-0.002866
0.077000	0.053560
0.078000	-0.081607
0.079000	-0.018168
0.080000	-0.029325
0.081000	0.057704
0.082000	-0.148871
0.083000	0.076831
0.084000	-0.096590
0.085000	-0.105516
0.086000	-0.084476
0.087000	-0.213267
0.088000	-0.162898
0.089000	-0.036020
0.090000	-0.254709
0.091000	0.162904
0.092000	-0.204659
0.093000	-0.088939
0.094000	-0.073637
0.095000	-0.250884
0.096000	0.222199
0.097000	0.107435
0.098000	0.095321
0.099000	0.133257
0.100000	-0.057379
0.101000	0.008929
0.102000	0.202115
0.103000	0.016580
0.104000	-0.056741
0.105000	0.085120
0.106000	0.057385
0.107000	0.253122
0.108000	-0.065030
0.109000	0.003829
0.110000	0.018812
0.111000	-0.008604
0.112000	-0.005416
0.113000	-0.014024
0.114000	0.059935
0.115000	-0.050684
0.116000	-0.174056
0.117000	-0.011154
0.118000	-0.093402
0.119000	-0.062480
0.120000	-0.043352
0.121000	-0.021037
0.122000	-0.272880
0.123000	-0.025500
0.124000	-0.340464
0.125000	0.097553
0.126000	-0.262360
0.127000	-0.021356
0.128000	-0.058016
0.129000	-0.203065
0.130000	0.223793
0.131000	0.141545
0.132000	0.124012
0.133000	0.116680
0.134000	-0.043990
0.135000	0.056110
0.136000	0.087351
0.137000	0.102334
0.138000	0.172787
0.139000	-0.033470
0.140000	0.051328
